ID,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
208,0.250710383,0,5.667265195,0,0.539434664,5.924679483,59.36953256,2.798515477,14,279,17.80291616,284.5074999,10.54722052,46.23109869
209,0.251090267,25,14.27847496,0,0.590590299,6.115173567,29.15265995,2.006789777,22,711,19.31636318,339.302357,3.275840545,50
210,13.78082025,12.5,13.85857403,0,0.528233752,5.557094528,12.25124668,3.400466608,10,187,17.42886219,396.9,15.28598085,46.85935409
211,0.268492745,0,10.06565902,0,0.490677479,6.268174517,64.95570962,2.504031192,16,279,18.89762775,396.9,25.41140018,43.64823355
212,0.528706812,0,8.739915791,0,0.399916472,6.631041959,92.42758679,1.572994462,5,279,21.62005868,379.484752,27.58257689,45.40919815
213,0.425199043,0,9.031082442,0,0.552633257,6.150569505,34.46564484,6.218774703,23,666,16.69673916,208.4677306,34.8634718,36.32226239
214,0.295723466,12.5,9.815720067,1,0.38,6.763908079,45.64585794,2.5887205,6,279,17.53316981,325.5575549,19.56776257,49.46674123
215,0.092705906,0,2.029229786,0,0.467680235,5.735002012,99.75756261,1.761087644,2,279,19.91033259,286.4874228,22.26172132,42.31243999
216,0.336473147,0,9.984118936,1,0.438665907,7.002367935,98.78569597,3.052223779,13,711,21.79405157,396.9,17.13070152,50
217,0.053536573,25,17.06821151,0,0.521274778,6.385270294,61.68628322,3.435580074,13,187,15.76691739,391.296508,25.14031923,46.09482824
218,0.101857314,0,5.062104698,0,0.524400424,7.381680019,69.91980011,1.386477887,19,330,14.75823115,262.1949835,9.388209428,50
219,0.075589624,12.5,9.704355232,0,0.665194801,7.989952119,57.56097195,3.918950285,18,187,18.49866603,281.1528264,7.063361713,50
220,0.149306949,0,7.785427093,0,0.740017273,5.970829485,59.81827975,1.966826275,19,666,18.27147083,324.2347927,10.00172116,50
221,2.176221857,0,6.322023229,0,0.415866539,5.999655286,69.4190986,7.810854779,1,187,20.04037245,335.2183938,18.69346936,45.52544478
222,0.014397248,0,13.36316795,1,0.789139915,6.127630515,45.99948427,4.314494879,8,279,19.70463276,353.1608086,7.536404417,50
223,0.308359869,25,5.775755335,0,0.456484528,6.716991575,68.78809026,2.718417759,22,666,18.4252809,361.4474626,11.24646103,50
224,0.019540637,50,12.64719069,0,0.570703214,7.228178979,42.62638679,2.287400717,16,187,20.80827268,396.9,11.46413458,50
225,0.07681785,50,9.442668188,0,0.611303559,5.843034061,61.84126234,3.150358155,2,666,17.00176116,320.9447979,26.28747859,40.73923092
226,0.499943952,0,2.675254442,0,0.84334993,6.566870987,57.0311914,4.510442982,8,330,18.96547774,307.5354175,24.43599564,46.6685556
227,0.146187684,12.5,5.441924924,1,0.484926119,6.204850897,80.32883903,3.278063775,6,187,15.8254441,235.1715641,17.15503395,50
228,0.037131347,0,8.665562279,0,0.38,6.732676372,66.62530076,2.978502318,16,279,18.40731779,336.6288098,21.55567082,49.6191472
229,0.057362503,0,5.736613921,0,0.728845536,7.356620385,55.81906268,3.418442867,23,666,15.2855104,380.3138584,21.81230514,47.7352203
230,0.305904383,50,7.638960779,0,0.449995173,6.131770234,78.44789166,2.454861967,11,711,16.0451442,200.1072311,13.2212881,47.58890969
231,0.056334961,0,7.878274739,0,0.50660937,5.131092633,44.80441905,2.796579425,17,666,22,325.838998,11.87577269,50
232,0.17547658,0,5.605731062,1,0.415870042,6.820731174,78.42029826,1.170117043,23,711,14.48601735,396.9,38,41.76366178
233,0.142942362,0,3.706970497,0,0.506955547,5.717106347,73.6436536,5.402507056,19,279,18.02336627,396.9,3.693310894,50
234,0.061919482,0,10.772708,0,0.449153016,6.199818984,41.53564349,3.855107491,11,330,20.31987327,390.9824187,10.5404262,50
235,1.773106171,0,0.217437382,0,0.631173018,6.850921586,73.83566736,2.255275364,8,711,22,396.9,14.55202977,50
236,0.289587676,0,6.762368752,0,0.559694996,6.508176397,47.89004576,8.579430111,22,330,18.88956509,304.7929114,23.01096534,39.45709497
237,0.011912451,0,11.0477521,0,0.468273381,6.228795982,80.46047272,3.467757877,4,666,19.01528428,292.6702995,32.50207442,34.89035897
238,0.169270911,50,14.10161272,0,0.669504637,5.896882801,87.93131352,1.977687463,11,279,18.58730784,396.9,38,32.18919307
239,0.061167226,50,7.002238782,0,0.58059961,4.270074354,70.56699087,5.09555561,8,711,20.82591569,396.9,15.56420288,38.3092373
240,0.37640861,0,18.13651872,1,0.38,6.788824571,36.36032909,4.051244461,9,666,19.44974784,289.089155,16.20238778,50
241,0.052286091,0,3.348547675,0,0.660364398,6.122933811,95.25469901,4.044225223,2,187,17.23480687,186.0361197,20.44147727,50
242,0.117927679,0,8.754019092,0,0.572184146,7.359335395,67.60860217,2.683500765,16,666,20.95412572,290.9780851,11.95712622,50
243,0.248077206,0,7.31036551,0,0.716887899,6.578619621,73.47024423,4.158888545,6,330,17.48318043,396.9,8.080531392,50
244,0.382474319,0,2.735187022,0,0.564870091,5.921212239,91.35624631,2.912817585,21,279,14.98330854,297.098327,15.5218657,47.32919735
245,0.032053282,12.5,10.27147837,0,0.454994878,7.046809062,41.61679325,4.384040229,21,279,14.99028601,387.0361708,25.71882915,47.36375858
246,0.090590903,0,7.840750917,0,0.52548456,7.105790584,79.77195373,1.280854935,19,666,18.05765008,396.9,14.2142635,50
247,0.076540568,0,3.163626525,0,0.64647032,6.14667773,83.73925613,2.672630701,8,187,18.72669144,348.5345359,21.07444635,50
248,0.061791153,0,10.18258769,0,0.457511553,7.135551406,46.58830177,7.854428783,14,330,20.6023844,378.2903739,5.358636789,50
249,1.125857636,0,2.002321395,1,0.497164386,5.911284361,62.0349969,2.262490669,24,666,19.90979611,396.9,16.62724764,42.7636575
250,0.220023274,80,11.84534358,0,0.52339737,6.411753439,36.64101986,2.454887294,16,666,18.67567208,258.5303325,12.90909428,49.98595616
251,0.029805547,25,5.104792034,0,0.412075407,6.699985871,94.50582153,2.653871005,12,279,20.72532308,286.6525205,7.651683942,50
252,0.407153236,0,20.73628016,0,0.459241189,6.849347109,33.35311082,1.808679339,5,330,18.52802339,396.9,24.39376342,43.15201466
253,1.727348263,50,5.104951292,0,0.570706023,6.735065294,66.84840322,1.100604541,24,187,15.66093073,360.3640444,38,32.45507909
254,0.467179518,0,7.789742163,0,0.69429733,6.067139974,62.24189785,2.95857224,24,279,15.18140489,368.0800335,29.7841197,38.48842046
255,0.021856783,50,10.22577748,0,0.588057638,7.065588348,96.20547228,3.553488198,19,666,21.31311296,360.0290103,30.94617495,41.09153633
256,0.075692145,25,5.808437736,0,0.544496649,6.212900874,6.884130635,3.234089598,18,279,13.56049446,396.9,25.2161893,40.40652366
257,0.618964957,0,13.26356872,0,0.450247507,5.901680846,87.71186316,3.088114526,9,279,18.05837056,396.6498503,24.23676923,48.2720427
258,0.05789042,0,8.754439031,0,0.681419249,5.911963423,88.59170897,3.392341651,2,711,22,396.9,5.586432212,50
259,0.230520223,0,1.294848986,0,0.60202066,7.657991874,98.06605759,5.536822254,20,279,19.51031358,396.9,15.22942528,50
260,0.342857923,0,2.557885551,0,0.465192428,5.7806116,89.86473916,3.018550976,12,279,18.04120579,396.9,22.31372277,45.19442028
261,0.044497754,12.5,14.21297506,0,0.657837815,7.204144659,62.67295635,2.491683812,2,330,14.79418455,396.9,22.62018996,48.44785244
262,0.126005411,0,8.218599119,0,0.617149247,5.505173313,76.85278818,2.884747163,10,279,22,304.3097538,35.26968149,28.9571789
263,0.002768303,0,7.121856223,0,0.452376358,6.641533812,60.91596878,4.435646511,1,187,21.17042132,396.9,8.85127406,50
264,0.039586578,50,8.012366463,0,0.537834609,6.507958416,44.73321854,6.726220791,4,666,20.00655321,257.1936621,23.67365838,50
265,0.099950343,100,3.104639122,0,0.490867273,7.434858816,98.27644772,2.425234281,12,330,18.49876859,396.9,8.679599592,50
266,0.030277821,0,6.838533965,0,0.866024553,5.841918673,99.52336337,3.488482729,9,279,19.75842694,299.3096529,14.48306805,45.81350301
267,0.959726976,0,7.881999916,0,0.613809386,5.648535047,62.87354338,3.932120001,4,187,18.17303367,350.7264785,15.84449618,47.94796058
268,0.02432697,0,20.67342123,0,0.572411447,6.218442735,89.97472184,2.02123962,9,666,16.358826,358.690411,27.59246004,40.51386862
269,0.079814237,0,7.516948202,0,0.606719567,7.46536128,58.01951497,3.354184207,6,330,20.60393685,278.1056618,25.71236573,50
270,0.158324064,80,7.339490789,0,0.715499511,5.681089064,9.651378152,1.595461556,1,187,18.38855096,364.8913987,17.67583323,43.22653909
271,0.763019224,0,8.302152448,0,0.539994383,4.488108357,50.72223769,1.370910131,10,279,19.64827672,282.804232,4.52120019,50
272,0.024160539,0,8.166153615,0,0.479210884,6.341837486,59.04541199,3.988332421,14,711,18.23352887,244.620148,21.47523133,49.87675157
273,0.54650955,0,6.898453707,0,0.651313987,6.964666043,57.57209028,2.740286918,22,711,19.51600264,353.4761494,14.00471577,50
274,0.137007402,0,12.77115963,0,0.529006652,5.590335847,89.38284938,3.6734828,18,330,18.46811599,396.9,37.90501916,31.07651521
275,0.041676812,12.5,6.681335622,0,0.421612561,6.893552521,85.56169554,3.290542719,6,187,18.29639033,333.8842037,32.85474328,38.12266752
276,0.235633928,50,14.32106791,0,0.398237628,5.57486231,75.96833649,2.03765569,18,666,18.56597711,396.9,9.366938006,49.43962439
277,0.171850844,0,6.930389596,0,0.733515586,6.197409025,29.9827915,3.245835691,20,187,22,280.0443674,23.319841,43.0405245
278,0.065857613,0,12.94330609,0,0.565797348,6.826877621,96.90694772,1.792209735,16,711,20.26529537,240.2036776,23.5976319,47.7435422
279,0.14715961,0,11.60639281,0,0.479251914,5.468774219,44.88826653,6.65578352,15,330,22,396.9,22.59006364,36.99051906
280,0.085232172,80,6.260344052,0,0.521879811,6.427059332,61.54685316,1.685420062,16,279,18.48217469,396.9,20.89998925,48.11810709
281,0.155085425,50,2.700749946,0,0.646893366,7.150481458,93.93707346,3.010503572,8,187,17.82007247,376.0148551,24.00093413,48.11050357
282,0.299559208,0,18.1157075,0,0.514791338,6.631753869,80.28992972,1.971637086,13,711,16.13676647,396.9,38,37.41426203
283,0.907755853,12.5,6.795699757,0,0.38,5.79556176,15.53970146,4.415895244,23,666,22,396.9,11.81265956,50
284,0.030642155,12.5,9.12891183,0,0.589100902,7.363102847,56.72780262,2.813092225,11,330,16.5085932,353.6757382,9.549742837,50
285,1.750042458,0,4.938775841,0,0.695001738,6.760874758,34.98653944,2.561688574,7,279,22,343.1622414,26.30158179,46.26585458
286,0.013003908,80,5.471917087,0,0.686975718,4.9976864,72.91283628,5.086554941,17,187,16.26438567,396.9,5.312076127,50
287,0.112799642,0,14.29947315,0,0.482880407,6.90497053,32.32726498,3.369334664,18,666,20.45065171,396.9,24.34713823,49.41126665
288,0.274166593,0,15.79225916,0,0.702300719,5.900038023,62.18626048,4.298741145,22,279,14.99978354,229.6932669,21.89292184,44.67472518
289,0.189605485,0,10.82760937,0,0.575553997,6.437594483,93.95162156,2.032643234,23,711,17.52769746,383.911032,4.0256987,50
290,0.064104583,0,7.528659889,0,0.698937681,7.005602803,50.35655807,1.64475515,19,711,18.54857936,356.9379917,11.22561257,50
291,0.105425926,0,11.50595018,0,0.618842444,5.915276791,64.57269555,3.502944782,13,666,17.18551977,285.1537856,38,36.48198363
292,0.07490002,25,5.87735156,0,0.38,5.14808517,97.5420186,2.83084944,15,711,18.12748148,350.6472545,6.85990835,50
293,0.066720855,0,8.92845244,1,0.759608673,7.353881634,83.91699856,4.541318263,23,330,18.13800077,250.9554403,18.68189679,49.26525571
294,0.375131937,12.5,3.971205082,0,0.556214062,7.11520843,56.72205749,3.190079294,22,666,20.27525381,219.5055766,8.998490311,50
295,0.207716436,0,3.789350413,0,0.619215259,6.238920791,85.77039974,3.678619955,22,711,13.90914606,363.0831907,10.74705988,50
296,0.058924901,0,10.64299568,0,0.388714645,6.897395016,99.09322424,1.474484939,1,187,17.2615766,396.9,38,37.64448432
297,0.398327738,0,9.659421289,0,0.61063918,6.041429288,76.37497627,8.535367982,16,711,21.26019997,325.3965428,17.70888706,47.93483127
298,0.19568666,0,9.324277818,0,0.682351328,6.367879124,87.88850752,3.058360559,5,330,19.73745583,269.573637,22.42486557,42.88036012
299,0.358952412,25,6.798405791,0,0.78223844,6.19899844,41.94898189,4.705789152,3,279,21.29682978,283.7178105,15.3715939,49.52564458
300,0.288100647,0,9.34983968,0,0.718047975,6.06973914,86.01784817,2.18573939,23,279,20.16933658,396.9,6.625461379,50
301,0.050046935,0,5.165207715,0,0.616506964,6.551511806,79.4701399,3.872905309,10,711,16.11626676,396.9,8.077206446,50
302,0.069098846,0,1.244009256,0,0.38,5.454274823,95.6182275,1.730789423,19,279,19.95397378,396.9,33.35001411,30.70621943
303,0.331791781,12.5,8.28592239,0,0.565872735,6.123893418,66.85868741,4.162158955,5,711,18.72042416,396.9,18.0245603,47.57743626
304,0.281518903,80,2.82760681,0,0.478898852,6.520135631,62.37344142,2.77878271,7,330,22,261.6662435,10.35870249,50
305,0.131983032,25,12.35533602,0,0.578197345,7.586670496,83.10786599,3.36893022,14,279,20.26476208,350.2723776,16.22849941,50
306,0.155796106,0,15.47102938,0,0.4040409,5.482726049,50.30954342,4.706699951,3,187,19.6514083,396.9,24.45803466,43.80484264
307,0.627004147,0,19.0268498,1,0.524779971,6.66438714,92.6277587,1.792712515,13,711,19.97273338,229.6748401,21.59999987,42.89729365
308,0.066544415,0,8.151065196,0,0.48793803,6.741104143,54.61029602,2.357859308,13,279,19.53146019,297.0880376,10.36180532,50
309,0.260935209,0,4.834666679,0,0.484220037,4.986296889,77.75534066,4.173112418,10,330,19.47196248,396.9,6.390535276,50
310,0.106178761,0,9.058849592,0,0.485411658,6.58737241,56.32330919,9.479302497,2,330,17.91415459,380.5167451,12.88124109,50
311,0.104223521,0,7.424284976,0,0.533697434,6.916199555,64.17488426,3.09862614,6,187,19.67804035,269.1749052,31.99018643,43.13502181
312,0.505873937,0,8.321016594,0,0.584343371,6.712056876,68.97007965,4.461870439,8,330,20.5866267,208.5952519,27.45713823,44.51165232
313,0.364400996,0,14.16674988,0,0.38,6.241250922,84.24532982,3.147203451,4,330,20.83272175,396.9,21.03614101,49.07011546
314,0.359231433,25,6.57118541,0,0.38,6.533268026,49.53675907,8.768123342,12,279,20.566057,170.1420211,14.84215961,50
315,0.648284632,0,7.539121238,0,0.509357039,6.418891288,91.75168582,1.385954631,15,711,21.81774002,396.9,12.0606965,50
316,0.138789707,0,4.034967427,0,0.526267715,5.117379863,64.07464216,3.48096837,8,666,20.97036267,308.4929564,15.00829364,41.15367867
317,0.306770173,25,7.726125571,0,0.572693346,6.435324227,68.11452469,1.472892248,7,330,19.88273941,396.9,26.28669713,38.33144434
318,0.093264092,0,17.27493463,0,0.462679317,6.043050716,99.10156026,0.948109018,14,330,15.98394624,262.1645047,30.14787282,38.51389243
319,0.199687751,12.5,5.243669642,1,0.551135823,5.80662448,46.46878468,3.852533665,23,666,15.98480969,396.9,14.05429357,43.32476164
320,0.11576747,0,13.21318197,0,0.565182785,8.039478968,95.26949777,3.559958538,19,330,17.95410431,393.6091959,38,43.99969859
321,0.152041033,0,7.199061695,1,0.461853028,7.176831004,66.93380391,2.879398825,14,279,18.60285811,396.9,17.38212302,50
322,0.276426154,50,13.37251457,0,0.671614699,5.494879558,97.89180679,3.148426975,22,279,21.57560337,286.652706,13.35414375,50
323,0.050698203,25,12.54437197,1,0.571238357,6.542645338,19.88259649,15.62933687,13,666,12.6,344.8623896,38,36.79480167
324,1.666731846,12.5,3.743361739,0,0.615635331,7.320617693,42.3010643,2.918040797,21,330,16.22694622,347.2221344,4.840519657,50
325,0.040468926,0,12.40709062,0,0.558261488,5.252660592,18.48390358,4.284749886,1,330,18.07271399,396.9,21.93361117,35.7222622
326,0.031523363,0,2.565664822,0,0.802440772,6.353888199,54.64855274,2.399637274,19,711,16.30691322,393.4524862,15.74182156,46.47858585
327,0.54320584,0,3.071548586,0,0.621567648,6.386850908,66.58293197,3.848241488,1,330,16.74416386,396.9,38,36.95105579
328,0.349936081,0,6.855152662,0,0.491440802,5.407854982,28.51502467,2.94728133,4,279,17.40184339,396.9,23.64032677,39.2218981
329,0.286202345,80,16.39984249,0,0.648516026,6.565685213,98.88252675,2.704023256,10,187,16.4191831,396.9,17.87604059,50
330,0.287657314,0,10.53255097,0,0.38,7.081372473,35.84394378,8.243699949,3,187,16.80066648,230.5597306,24.47324007,47.7696747
331,0.133360922,100,4.182317281,0,0.564352032,7.355633314,76.15971282,5.981028132,20,187,21.49911164,396.9,8.728998228,50
332,0.046110931,0,1.610985465,0,0.588299235,6.125445129,60.7027525,3.555064916,9,187,19.85150035,277.1485399,29.37347043,35.75751476
333,0.148223423,0,11.42096208,0,0.565722491,8.051151525,15.70145559,1.049059483,3,330,20.18067536,353.5052055,7.339337251,50
334,0.06004902,0,8.382672133,0,0.509946535,4.859423273,98.59761112,2.771795731,6,330,18.42492993,396.9,20.39109791,36.93421234
335,0.436111942,50,9.200735443,0,0.428527197,6.549351697,83.53418722,12.82650563,6,711,20.72443147,396.9,16.79982727,50
336,0.113441402,25,10.29099251,0,0.455278359,5.311393976,90.57021788,2.958460899,23,330,20.3651563,396.9,5.709704404,50
337,0.050257442,50,14.28343633,0,0.56224899,6.363127846,98.48124399,5.763868051,12,187,19.81678341,311.0727832,17.13914853,49.7614399
338,0.092027944,12.5,7.664112779,0,0.416377692,5.934665275,48.8968895,6.827586209,23,666,17.06083908,368.6238443,19.47617748,50
339,0.222132272,12.5,15.03601805,0,0.762420114,6.654814219,61.05561898,3.704254256,1,666,17.52751827,372.1940224,11.1014354,50
340,0.068805647,50,4.620199889,0,0.38,6.2111835,45.12395992,2.17948625,16,279,20.82788622,375.4175316,8.957998324,50
341,0.050455452,0,1.896970212,0,0.511187456,5.721811075,48.95660629,0.982498791,24,279,17.36318577,245.0651745,22.09400803,39.01865368
342,0.181304862,0,13.45036377,0,0.563246757,5.767796337,64.08565802,4.674310215,5,330,15.6652469,396.9,20.43785872,46.57348751
343,0.18158342,0,3.299275902,0,0.610890511,7.652721648,98.29174641,2.209181309,9,666,17.32076024,369.2475968,18.84205715,50
344,0.073657316,100,8.994093081,0,0.440089033,6.610466617,93.5073016,3.625800987,10,187,21.9306925,291.278092,16.53211848,49.08403322
345,0.076900264,80,16.08923191,0,0.686115375,5.108509905,71.34578285,1.777290174,13,187,17.32291934,311.646229,11.70553948,41.94547639
346,0.178790585,0,2.0116281,0,0.382740275,6.685551415,29.43620767,2.907754779,15,187,19.22084054,381.5563532,38,35.79822642
347,0.023808772,25,10.12027734,0,0.482064569,6.163726336,97.05410795,3.376567049,12,330,17.14548656,229.3354949,13.74948675,49.9309261
348,0.024998073,80,1.849125467,0,0.624489707,6.303220761,28.29834487,3.797324693,5,330,20.17953622,396.9,9.785796346,50
349,0.057146732,0,8.007317772,0,0.674822628,6.873921708,51.03444065,1.901397052,5,711,19.68095822,378.3604575,16.99053399,50
350,0.104754414,0,0.440457994,0,0.381519844,7.128259022,68.65001008,6.040310841,18,187,15.21939357,396.9,14.75283654,50
351,0.196535752,80,2.787387038,0,0.867404415,5.69883109,64.06669225,2.463424876,12,187,19.08967037,364.0601186,13.55956653,50
352,0.794873307,0,4.862537703,0,0.442301012,6.279180842,97.41433269,1.437298442,3,330,14.79830885,258.2406175,38,32.83543214
353,0.378776691,12.5,1.667631559,0,0.392538103,5.917722298,95.01976982,3.143976154,7,330,17.28105085,247.9999097,8.349079633,50
354,0.111701378,0,10.88619426,1,0.610325787,6.717803527,33.92844299,3.377675174,17,711,18.47484538,321.4457891,16.81821022,50
355,0.132281976,80,9.785566592,0,0.508204786,6.137386854,94.71169969,3.597699871,19,711,22,331.0736662,8.691940222,50
356,0.040638669,100,16.5503058,1,0.490473722,6.320476036,83.21081057,6.560495947,18,279,19.19940742,305.379184,11.88628408,50
357,0.132361857,80,3.297559682,0,0.621477287,6.110806267,50.66564018,2.949912715,1,666,16.81241061,368.6917285,38,30.74704622
358,0.095714032,0,6.515544312,0,0.38,6.225716339,81.11486999,3.127363095,24,187,17.80213777,303.0694239,19.46984841,46.09941801
359,0.199341125,50,2.346629365,0,0.38,7.493255704,37.15899429,1.91249335,5,187,20.5332329,380.1327364,19.32930537,49.66856489
360,0.050152991,50,5.303064165,0,0.478309196,7.973536315,50.27798073,5.004195955,2,711,16.84226295,309.6209942,9.358745588,50
361,0.252388886,0,17.8631392,0,0.679348209,6.563964466,43.71482894,3.640621949,1,711,20.9133527,396.9,12.74612195,50
362,0.851536168,50,11.9151806,0,0.483513365,6.230021154,93.42668317,2.691197162,7,279,17.34928719,328.7810098,38,36.71050822
363,0.118776444,0,3.167016194,0,0.741898802,5.183054267,48.85746811,1.281027709,11,666,16.48629786,396.9,22.18945881,38.92985766
364,0.219161597,0,0.935577317,1,0.694121771,5.76770726,99.43386864,6.836022779,11,279,17.41979349,396.9,13.41228515,47.6673026
365,0.309800353,0,0.838738859,0,0.583953542,6.211284775,76.95362314,1.797074415,18,666,14.94417431,374.6162659,21.42084159,46.3406031
366,0.083620668,0,11.03929783,0,0.590766863,5.799455746,25.60464826,2.470352852,17,187,13.72033064,338.1013687,19.30952153,45.6603493
367,0.177091448,0,4.773887139,0,0.583840315,5.873069466,58.40747619,3.971612786,2,279,18.31842214,218.770115,9.937705984,50
368,0.137395848,12.5,22.14260892,0,0.569166127,7.402772632,95.48302809,1.825257432,7,711,18.35194467,396.9,13.1801914,50
369,0.152165173,0,7.310975309,0,0.506050996,6.32015357,47.20473254,1.573409799,7,279,19.06421593,295.0492859,38,34.14597914
370,0.053524717,25,5.129332218,0,0.51997746,6.382748394,94.97838776,1.148005638,10,279,18.30755679,365.2566242,20.80517076,45.25479359
371,0.139374909,0,2.42171946,1,0.421604781,5.828066608,44.79833208,4.761193997,22,187,22,388.2861934,6.414588139,50
372,0.246005336,0,13.43337599,0,0.38,7.124281307,40.05568572,2.527945399,21,711,18.87050056,340.3004481,22.33435529,50
373,0.772110449,0,5.920549641,0,0.682488473,6.15119496,60.04763175,14.34835134,3,711,15.47178172,396.9,35.94007484,33.7149343
374,0.427896041,25,7.844189087,0,0.568871012,5.935395434,65.22900524,2.019444487,12,330,16.03618732,245.8552465,9.557948308,50
375,1.792872261,0,8.375714466,0,0.550745363,5.193474428,20.98050529,2.09441544,3,330,18.50067027,396.9,12.50207489,42.85898448
376,0.053889637,12.5,7.477392686,0,0.597813895,6.25722866,91.10016808,2.50253324,11,330,17.54206144,396.9,38,37.667981
377,0.385499557,50,11.6640136,0,0.450592305,5.913559399,81.68965632,3.749293145,12,187,15.79734423,334.5757266,16.79275396,45.75498106
378,0.168639902,12.5,2.694929332,0,0.429872534,7.479205822,12.70550957,2.624520809,4,279,18.37053422,335.5940706,15.09363401,50
379,1.873416033,0,7.180611124,0,0.515957837,7.590729084,59.37539211,4.509409019,16,711,18.4027067,155.2692431,7.376986206,50
380,0.051305468,0,6.013561498,0,0.714171818,5.435303654,99.24036007,2.035427367,20,711,22,279.8108179,31.26001438,36.02737704
381,0.049406849,50,12.02990831,0,0.409751077,5.514492733,40.81310112,1.663966385,18,279,16.48460264,324.7947583,14.68635128,48.3715471
382,0.065922783,0,14.02306546,0,0.38,6.106576255,60.12941899,1.35106427,4,711,17.58099883,373.0255528,4.470097582,50
383,0.010581217,50,3.837473774,0,0.487431869,5.728773473,88.59164981,1.092220649,22,279,22,396.9,6.400764851,48.27192108
384,0.072013187,0,12.11204826,0,0.68712399,6.452191603,92.25442752,2.562454249,6,187,19.22288966,396.9,11.74058486,50
385,0.054423502,80,2.684596728,0,0.38,6.071363558,76.02517881,2.856250766,21,187,16.4716996,381.776306,8.639067287,50
386,0.162102333,25,7.43446992,0,0.408365968,6.496372638,92.41214332,2.421244069,15,187,16.92758919,375.7104474,9.491749502,50
387,0.203947468,100,7.934761036,0,0.581625609,7.011265465,55.40223113,6.182377453,1,279,15.82885074,312.3779892,38,40.16211328
388,1.285830749,0,13.64979675,0,0.858388844,5.555044943,96.87750501,6.135030839,3,279,18.66999978,200.925887,25.14134767,38.16114252
389,0.42337736,25,11.68523802,0,0.3870146,6.996647856,50.0035875,2.808353887,5,666,20.76855197,301.8734261,3.502906268,50
390,0.06772605,0,2.915453186,0,0.382367909,5.78994331,57.39962678,1.353967868,22,711,22,338.2994017,13.61819619,46.93797959
391,0.046046772,0,11.48695815,0,0.590643804,7.803937994,81.98983641,2.500891944,17,711,15.23018019,396.9,15.58492274,50
392,0.244217271,12.5,8.935152837,0,0.694560933,7.434683176,99.88791109,2.459822771,14,666,20.41205792,396.9,6.77906807,50
393,0.027756649,50,17.71193727,0,0.475108155,6.220843765,86.1609012,2.390332599,9,666,18.86148816,377.1606154,22.66069177,43.6864086
394,1.218658324,100,5.282949956,0,0.38,5.625491589,57.83788427,2.342316854,3,187,17.9237532,304.1471915,4.831545544,50
395,0.557288703,25,6.432404859,0,0.602049907,5.491593814,70.03327345,2.39472536,13,666,17.58185631,176.6273758,31.75874672,31.64430713
396,0.077072343,0,18.61404701,0,0.623780968,6.911539951,97.49093624,2.736635352,3,279,14.27394996,182.1201996,38,38.50284373
397,0.017322285,0,14.61699435,0,0.763438615,6.278718063,87.40841062,2.416280684,11,330,19.90359698,205.5999815,38,35.57226116
398,0.687046605,25,2.886207735,0,0.628833653,6.94880682,34.47780998,3.684597357,2,279,15.59851509,330.4273925,6.394271091,50
399,0.117955504,0,7.489674104,0,0.649367929,7.842960279,73.25674232,3.9756345,24,666,16.85396921,396.9,7.224381212,50
400,0.597727434,0,10.23713397,1,0.518542583,5.760731943,78.4407279,2.105762125,15,711,19.4195662,396.9,24.91831862,40.70501724
401,0.019974213,0,12.02745169,0,0.842980521,5.438903229,81.00955734,6.26847224,13,279,14.50340175,396.9,33.43515974,33.20375058
402,0.065924177,0,3.538077229,0,0.502222959,6.434792164,95.99935563,2.033927899,19,711,15.59425333,310.126311,26.71891113,39.65198863
403,0.136189557,0,16.71826234,1,0.476569345,7.101331728,83.06923639,1.478605913,22,279,21.18105785,396.9,31.43211699,47.92202466
404,0.143184211,0,1.888283641,0,0.76714179,5.641677797,30.23850281,4.016412277,16,711,18.76852954,272.2725776,37.56588847,26.94323337
405,0.078860204,0,3.688566196,0,0.38,6.324237317,81.69612714,2.206253731,18,279,17.04315699,396.9,18.56633951,49.07455373
406,0.285766544,0,15.90890928,0,0.38,7.259030563,45.83912572,3.898710024,7,711,18.77719154,204.6135549,14.47568075,50
407,0.037585215,100,8.129981883,0,0.564346831,5.156985513,64.15278108,0.998167381,13,330,19.97284794,249.8827858,7.236181682,50
408,0.114079993,0,8.312670826,0,0.549791617,6.464722573,79.53835721,6.660722557,4,187,20.97448936,396.9,13.75134664,48.43220943
409,0.156352025,0,9.035525767,0,0.522653442,5.921927834,68.10801482,4.646650809,9,279,16.05264261,338.4510501,15.07544044,50
410,0.250906881,12.5,4.204482047,0,0.669271571,6.386909614,95.59730021,1.567938541,10,330,16.24535604,295.0317428,9.301626302,50
411,0.317886097,0,2.212013547,0,0.441015258,6.796849003,83.55959273,1.585042844,9,187,19.83835526,396.9,16.07178868,50
412,0.035099426,80,9.874695316,0,0.557700055,6.454565956,87.17393566,7.660926673,7,279,19.90890765,396.9,8.693473918,50
413,0.021473471,25,10.79305754,0,0.506787286,5.592844319,49.32504333,2.296325067,15,330,15.54326824,317.5714465,32.07251401,38.13287933
414,0.62701312,0,9.293324198,0,0.44305378,5.949127703,26.18131174,2.187824291,8,330,16.32791651,382.3401742,21.23168585,42.06203021
415,0.201649712,0,5.410512429,0,0.54257919,7.298615086,30.74805371,1.069267627,19,330,18.07375594,369.4585757,12.48137816,50
